annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_1,yes,west_coast,,very_familiar,name_ok,,225,unique,Wen Da Weather Gets Warm I Will Come out But if its Raining Hailing Snowning or just Cold Pls don't ask me to go out,"When the weather gets warm, I will come out. But if it's raining, hailing, snowing, or just cold, please don't ask me to go out.","When the weather get warm, I’m coming out. But if it’s raining, hailing, snowing, or just cold, please don't ask me to go out.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:03:13.975Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,226,unique,cuss it ain all tht to me I like Rotel better .!,Because it isn't all that to me; I like Rotel better!,Cause it ain't even all that to me; I like Rotel better!,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:03:47.648Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,227,unique,Watching these games making me very anxious for this season man!,"Watching these games is making me very anxious for this season, man!","Watchin these games got me real anxious for this season, man!",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:04:05.293Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,228,unique,"I Said A Chain Cuz Both Of Them Won't Fit On A 150 Hat, LMFAO!!!","I said a chain because both of them won’t fit on a 150 hat, laughing my ass off!","I said a chain cause both of em ain’t gon fit on a 150 hat, lmao!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:04:39.326Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,229,unique,IMISS MY DADDY.! I really miss yu daddy wen are yu comin back home.!? Lbvs.....he a TRUCKdriver.,"I MISS MY DAD! I really miss you, Dad; when are you coming back home? Laughing but very serious... he is a TRUCK driver.",I MISS MY DADDY! I really miss you Dad; when you comin back home? Laughin but dead serious... he a TRUCK driver.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:04:55.117Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,230,unique,itsss been iight Freshmann year went downn but thiss year seems like itss gon be weakk asff wat bout u?,"It’s been alright. Freshman year is over, but this year seems like it’s going to be very boring. What about you?","It been straight. Freshman year over, but this year seem like it finna be hella boring. What about you?",,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:06:32.995Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,231,unique,I'm gonna get my father to take me to my house. He better not say no either.,"I am going to get my father to take me to my house. He had better not say no, either.","I’m finna get my pops to take me to the crib. He better not say no, either.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:06:49.685Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,232,unique,nd my 4 gud bitch now sit yo Lil dumb ass down nd watch me work,"And I am here for good, bitch; now sit your little dumb ass down and watch me work.","And I’m here for good, bitch; now sit yo lil dumb ass down and watch me work.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T03:09:15.011Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,233,unique,"We make love all night, we make good love all night #oldschool",We make love all night; we make good love all night. #OldSchool,We be makin love all night; we be makin good love all night. #OldSchool,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:09:36.049Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,234,unique,", wtfuck I need to get back to studying for my learners but all this homework in a way !","What the fuck? I need to get back to studying for my learner's permit, but all this homework is in the way!","Wtf? I gotta get back to studyin for my permit, but all this homework in the way!",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:10:28.925Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,235,unique,Its gon b later on tonight r tommaro watch it neva fails,"It is going to be later tonight or tomorrow; watch, it never fails.","It’s gon be later tonight or tomorrow; watch, it don’t never fail.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:11:44.522Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,236,unique,I rather spend my life with someone who spoil with their love,I would rather spend my life with someone who spoils me with their love.,I'd rather spend my life with somebody who spoil me with they love.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:11:58.976Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,237,unique,"These niggas throwing slick shots , You know me I go direct with it !","These guys are taking indirect shots at me, but you know I address things directly!","These dudes taking subs at me, but you know I address things directly!",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:12:18.824Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,238,unique,I missed my bday tweet but OOOOH well ima still #tweetIT 4:03,"I missed my birthday tweet, but oh well, I am still going to tweet it at 4:03.","I missed my bday tweet, but oh well, I’m still finna tweet it at 4:03.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:12:56.766Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,239,unique,"Man Im Sick Of Their Lil Logo Or Moto Love No Thotties"" But Ima Hush !","Man, I am tired of their little logo or motto ""Love No Thotties,"" but I am going to stay quiet!","Man, I’m tired of they lil logo or motto “Love No Thotties,” but imma stay quiet!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:13:31.030Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,240,unique,Hmmm the thoughts running through my head right now are outta control I need to hurry & go to sleep,"Hmmm, the thoughts running through my head right now are out of control; I need to hurry and go to sleep.","Hmmm, the thoughts running through my head right now trippin; I gotta hurry up and go to sleep.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:15:01.410Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,241,unique,So just rain down on me let your love just fall like rain just rain on me !,So just rain down on me; let your love just fall like rain. Just rain on me!,So just rain down on me; let yo love just fall like rain. Just rain on me!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:19:14.957Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,242,unique,"Ray bands on my face, never kno when my eyes low....#game","Ray-Bans on my face, you never know when my eyes are low. #game","Ray-Bans on my face, you never know when my eyes low. #game",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:19:39.081Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,243,unique,She love me and I her... So she no this not over.,She loves me and I love her... So she knows this is not over.,She love me and I love her... So she know this ain't over.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:19:50.799Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,244,unique,#Scorpio is a natural leader. They don't do well in subordinate positions because they dislike authority.,#Scorpio is a natural leader. They do not do well in subordinate positions because they dislike authority.,#Scorpio a natural leader. They don't do well in subordinate positions cuz they don't like authority.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:22:27.714Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,245,unique,This was the first time all semester I've actually been wake during my 8am,This was the first time all semester I've actually been awake during my 8 a.m.,This the first time all semester I actually been awake during my 8 a.m.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:24:07.499Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,246,unique,He didnt even pay for my cap & gown ! Im so upset,He didn't even pay for my cap and gown! I'm so upset.,He ain't even pay for my cap and gown! I'm so mad.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:24:23.359Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,247,unique,": Michigan clock management look like it is being run by Sanchez..."" #tragic",Michigan's clock management looks like it is being run by Sanchez... #tragic,Michigan clock management look like it's being run by Sanchez... #tragic,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:24:43.531Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,248,unique,",i got my shooters they shooting we show them niggas no mercy !","I have my gunmen; they are shooting, and we show those men no mercy!","I got my shooters; they shooting, and we show them boys no mercy!",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T03:25:09.736Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,249,unique,But u know wat as much as i try'd to keep my coo i couldnt,"But you know what? As much as I tried to keep my cool, I couldn't.","But you know what? Much as I tried to keep my cool, I couldn't.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:25:36.033Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,250,unique,This loss couldn't have happen to a more deserving coach....enjoy coach Meyer!,"This loss couldn't have happened to a more deserving coach... enjoy, Coach Meyer!","This loss couldn't've happened to a more deservin coach... enjoy, Coach Meyer!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:26:27.097Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,251,unique,A situation is sitting on your problem stand dont sit I know I wont ! #IJN,A situation is weighing on your problem. Stand up; don't just sit there. I know I won't! #InJesusName,A situation weighin on yo problem. Stand up; don't just sit there. I know I ain't! #InJesusName,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:32:27.236Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,252,unique,Them Wendy's milk shakes be kinda aight I fuck wit EM on DA low,Those Wendy's milkshakes are kind of alright; I like them low-key.,Them Wendy's milkshakes kinda aight; I lowkey like em.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:32:40.142Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,253,unique,u been there for me through It all every single the but baby I have been there for you,"You have been there for me through it all, every single time, but baby, I have been there for you.","You been there for me thru it all, every single time, but baby, I been there for you.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:33:03.096Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,254,unique,"We might fight amongst eachother but ill promise you this we'll burn this bitch down get us pissed""- 2pac","We might fight among ourselves, but I promise you this: we will burn this place down if you make us angry.","We might fight amongst ourselves, but I’m tellin you: we gon burn this place down if you make us mad.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:33:23.198Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,255,unique,if your close friends don't know who I am or haven't heard my music but you have and you like it then you haven't done your job as a fan!,"If your close friends don't know who I am or haven't heard my music, but you have and you like it, then you haven't done your job as a fan!","If your close friends don't know who I am or ain't heard my music, but you have and you like it, then you ain't did your job as a fan!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:33:35.379Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,256,unique,lol my hair coming out he had grip of my shit,"Lol, my hair is coming out; he had a grip on it.","Lol, my hair coming out; he had a grip on it.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:33:51.572Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,257,unique,"awww how sweet,lol if yall not doin nuffin tomorrow imma get him to bring her over","Aww, how sweet; lol, if you all are not doing anything tomorrow, I am going to get him to bring her over.","Aww, how sweet; lol, if y'all ain't doin nothin tomorrow, I'm gon get him to bring her over.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:34:03.379Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,258,unique,Packers on there third string QB and he just almost got his knee blown out.,"The Packers are on their third-string quarterback, and he just almost got his knee blown out.","The Packers on they third-string quarterback, and he just almost got his knee blown out.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:34:17.931Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,259,unique,Can't wait to hit 21 image go get my gun license,I can't wait to turn 21; I am going to go get my gun license.,"I can't wait to turn 21, I'm finna go get my gun license.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:34:41.149Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,260,unique,lol I just realized we watched two movies last night and neither of them was Old Boy lol,"Lol, I just realized we watched two movies last night and neither of them was Oldboy. Lol.","Lol, I jus realized we watched two movies last night and neither of 'em was Oldboy. Lol.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:35:02.303Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,261,unique,"moms ona ski trip sometime this month or next month ! TURN UP , TURN UP , TURN UP !!",My mom is going on a ski trip sometime this month or next month! Let's celebrate!,My mama goin on a ski trip sometime this month or next month! Let's celebrate!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:35:16.220Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,262,unique,- Expose Too The Streets When iWas 12 Soo Ion Play With Lames,"I was exposed to the streets when I was twelve, so I don't associate with losers.","I was in them streets when I was twelve, so I don't mess with no lames.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:35:27.811Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,263,unique,These kids in Macon are foolish. My name is Bam and I'm the Original gooper!!!!!!! So don't try and get goop me it won't work!! Trust me!!!,These kids in Macon are foolish. My name is Bam and I am the original gooper!!!!!!! So don't try to trick me; it won't work!! Trust me!!!,These kids in Macon foolish. My name Bam and I'm the original gooper!!!!!!! So don't try to play me; it ain't gon work!! Trust me!!!,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:36:11.271Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,264,unique,Mfs shouldnt be givin off vibes then mfs wouldnt assume. Pure bullshit. How I see.,People shouldn't give off vibes; then people wouldn't make assumptions. It is pure nonsense. That is the way I see it.,Folks shouldn't be giving off vibes; then people wouldn't be making no assumptions. It's straight nonsense. That's just how I see it.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:36:32.149Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,265,unique,Simple Minded Bitches Always Worrying About The Next Bitch When They Just Need To Play They Role #100,Simple-minded women are always worrying about other women when they just need to play their roles. #100,Simple minded women always be worryin about other women when they just need to play they role. #100,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:36:44.394Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,266,unique,Bout to get this nap in before I get up wash dishes and cook again..,I’m about to take a nap before I get up to wash the dishes and cook again.,I’m finna take a nap before I get up to wash the dishes and cook again.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:36:53.551Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,267,unique,Grul: Stp slip baby nboy: oh sht wait I'm bustin lmao#Random,"Girl: Stop messing up, baby.
Boy: Oh shit, wait, I’m laughing so hard, LMAO. #Random","Girl: Stop tripping, baby. Boy: Oh shit, wait, I’m weak, LMAO. #Random",,,meaning_changed,yes,busting means ejaculation not laughing,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:37:32.929Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,268,unique,Here go this nigga thinkin with the wrong head again.. Lust is this niggas downfall,"Here goes this man, thinking with the wrong head again. Lust is his downfall.","Here go this man, thinking with the wrong head again. Lust gon' be his downfall.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:37:41.916Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,269,unique,"finna take a shower,eat,& sleep not in the mood tonight dont want noone talking too me!","I'm about to take a shower, eat, and sleep. I’m not in the mood tonight and don't want anyone talking to me!","I'm finna take a shower, eat, and sleep. I ain't in the mood tonight and don't want nobody talkin to me!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:38:01.405Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,270,unique,Have you ever been in love? Been in love so bad? You'd do anything to make them understand?,Have you ever been in love? Have you been in love so deeply? Would you do anything to make them understand?,You ever been in love? You been in love that deep? Would you do anything to make ‘em understand?,,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:41:10.880Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,271,unique,This man told me I could leave my phone for collateral. That's a negative.,This man told me I could leave my phone as collateral. That is not going to happen.,This man told me I could leave my phone as collateral. That ain't finna happen.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:41:38.533Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,272,unique,My Advice Is Get Your Money Don't Let It Change You And Don't Trust Shit Even The Devil Was An Angel,"My advice is to get your money, don't let it change you, and don't trust anyone; even the Devil was an angel.","My advice is get yo money, don't let it change you, and don't trust nobody; even the Devil was a angel.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:41:54.026Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,273,unique,I feel like da president in my city Savage da mf president I call shouts BOSSMAN SAVAGE wat dey call me,I feel like the president in my city. Savage is the motherfucking president. I call the shots; Bossman Savage is what they call me.,I feel like the president in my city. Savage the motherfuckin president. I call the shots; Bossman Savage what they call me.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:42:13.705Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,274,unique,I pull ya card I know you pussy by ya conversation,I’ve called your bluff; I can tell you’re a coward by the way you talk.,I called your bluff; I can tell you a coward by the way you talking.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T03:42:38.629Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,275,unique,How can 2 people with a deadly sickness take each other serious?,How can two people with a deadly sickness take each other seriously?,How two people with a deadly sickness gone take each other serious?,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:42:53.668Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,276,unique,I dumped him in the river now the whole city searchin,"Standard American English translation: I dumped him in the river, and now the whole city is searching.","I dumped him in the river, and now the whole city lookin.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:43:09.420Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,277,unique,shit but happen when i ko yo ass i got the video,"Things happen, but when I knocked you out, I got the video.","Things happen, but when I knocked you out I got the video.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:43:27.126Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,278,unique,Then again they're immune to the smell if they live there lol,"Then again, they are immune to the smell if they live there, lol.","Then again, they immune to the smell if they live there, lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:43:36.770Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,279,unique,How many ppl will get my joke on Instagram?! We shall seee,How many people will get my joke on Instagram?! We shall see.,How many people gon' get my joke on Instagram?! We gon' see.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:44:00.741Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,280,unique,These bitch all on my dick like umm famous or sun... Dam,These women are all over me as if I am famous or something... Damn.,These girls all on me like I’m famous or sum... Damn.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:44:20.159Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,281,unique,i ain't keeping no secrets i just keep mf out ma business,I’m not keeping any secrets; I just keep people out of my business.,I ain’t keepin no secrets; I just keep people out my business.,,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:44:57.178Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,282,unique,iwanna lil nigga so ican have him around here slap these Lamess,I want a little guy so I can have him around here to slap these losers.,I want a lil man so I can have him round here to slap these lames.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:45:45.779Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,283,unique,Dont Retweet My Stuff Unless U Gon Slide In My Dm #Subtweet,Don't retweet my posts unless you are going to message me. #Subtweet,Don't retweet my posts unless you gon' message me. #Subtweet,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:47:04.666Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,284,unique,78 ta 115 I won't even take the time out to dig a hole! I'll let y'all do it yaselves,78 to 115. I won't even take the time to dig a hole! I will let you all do it yourselves.,78 to 115. I ain’t even finna take the time to dig a hole! I’ma let y’all do it y’all selves.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:47:28.509Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,285,unique,My phone dropped from 8% to 3% and its charging smh,My phone dropped from 8% to 3% even though it is charging; shaking my head.,My phone done dropped from 8% to 3% even though it’s charging; smh.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T03:47:45.956Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,286,unique,i swea im tired if toni bringin ha ass dwn here,I swear I'm tired of Toni bringing herself down here.,I swear I’m tired of Toni bringin herself down here.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:48:25.208Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,287,unique,I want a girl that will have me scared if she was too leave..,I want a girl who will make me feel scared if she were to leave.,I want me a girl who'll make me feel scared if she was to leave.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:48:36.498Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,288,unique,": Even if I gotta cry , to get to the other side !",Even if I have to cry to get to the other side!,Even if I gotta cry to get to the other side!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:48:58.932Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,289,unique,#HonestyHour The Shit I Hold In I Don't Tell Shannon Sooo Yeah ! NuffSaid,#HonestyHour I don't tell Shannon the things I keep to myself. So yeah! Enough said.,#HonestyHour Ion tell Shannon the things I keep to myself. So yeah! Nuff said.,,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:49:40.319Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,290,unique,Tell me y this dude gone blow to tell me and my homie to come cross the street right but I went a diff way kuz I got class...,"Tell me why this guy was about to shout to tell my friend and me to come across the street, but I went a different way because I have class...","Tell me why this man was finna yell to tell me and my friend to come across the street, but I went a different way cuz I got class...",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:50:09.386Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,291,unique,Yeah keke u might have too cus these hoes gne talk n spread lies,"Yes, Keke, you might have to, because these women are going to talk and spread lies.","Yeah Keke, you might have to, cause these women gon talk and spread lies.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:50:50.826Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,292,unique,i know i dont give shots .. but i can put this big ass needle in #oomf ...,"I know I don’t give shots, but I could put this huge needle in one of my followers.","I know Ion give shots, but I could put this huge needle in one of my followers.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:52:03.093Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,293,unique,I rather listen to Oj da juiceman then Trinidad james lol but they both beyond shitty,"I would rather listen to OJ Da Juiceman than Trinidad James, lol, but they are both beyond shitty.",I’d rather listen to OJ Da Juiceman than Trinidad James lol but they both beyond shitty.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:52:35.058Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,294,unique,"The Niggas Picture Look Too Real & He Change The Subject Every Sec , Like Huh ?","That guy’s picture looks too real, and he changes the subject every second. It’s like, what?","That man picture look too real, and he be changing the subject every second. It be like, what?",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:53:15.471Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,295,unique,Wait how did baby bop find her way on my TL,"Wait, how did Baby Bop find her way onto my timeline?","Hol up, how Baby Bop find her way onto my timeline?",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:54:42.526Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,296,unique,I haven't been able to really take a nap in a min,I haven't been able to really take a nap in a while.,I ain’t been able to really take a nap in a minute.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T03:55:04.483Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,297,unique,": tell her Johnson ....... Red velvet cake all dayyyy !!!!!"" All dayyyy and forever","""Tell her, Johnson... Red velvet cake all day!!!!!"" All day and forever.","Tell her, Johnson... Red velvet cake all day!!!!! All day and err day.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:55:14.179Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,298,unique,#ConfessionNight I jump in the middle of my sleep when I get scared lol,"#ConfessionNight I wake up with a start in the middle of my sleep when I get scared, lol.",#ConfessionNight I be wakin up out my sleep when I get scared lol.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:55:39.331Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,299,unique,Fuck a prime number nigga I'm bout to even da odds,Forget prime numbers; I am about to even the odds.,Forget prime numbers; I’m finna even the odds.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:56:03.351Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,300,unique,Im sayin #freesummermiracle until they #freesummermiracle lol i love my baby,"I am saying #freesummermiracle until they free Summer Miracle; lol, I love my baby.","I’m saying #freesummermiracle til they free Summer Miracle; lol, I love my baby.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T03:56:23.571Z
