annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,227,unique,I'm the only one out of my friends with cable right now; they not gone use me,I am the only one of my friends who has cable right now; they are not going to use me.,I’m the only one out my friends that got cable right now; they ain’t finna use me.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:20:58.123Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,228,unique,I wanna take my son to the park today but then again he goes thru grandma withdraw not in the mood for whining today,"I want to take my son to the park today, but then again, he is going through ""grandma withdrawal,"" and I am not in the mood for whining today.","I wanna take my son to the park today, but then again, he goin through ""grandma withdrawal,"" and I ain't in the mood for the whinin today.",,,partly_same_meaning,yes,"The meaning change occurs in the SAE here: "" he is going through 'grandma withdrawal. ' The use of 'is' makes it seem like something that's actively happening. 

When the tweeter was saying that ""if"" or ""when"" the action occurs, then that conditon will thus follow. ",natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:24:32.670Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,229,unique,Need sumbody I can txt on dat late nite shit... I be dry AF -_- Lls,I need someone I can text late at night. I am very bored. Laughing out loud.,I need somebody I can text late night. I be bored as hell. Lol.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:26:02.381Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,230,unique,I need to find where to get it first lol. Ima be trying it for the first time.,"I need to find where to get it first, lol. I am going to try it for the first time.","I gotta find where to get it first, lol. I’m finna try it for the first time.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:27:25.104Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,231,unique,Ik one thing this damn job better have my raise on my check tomorrow or we going have a problem,"I know one thing: this job had better have my raise on my paycheck tomorrow, or we are going to have a problem.","I know one thing: this job better have my raise on my paycheck tomorrow, or we gon have a problem.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:29:01.700Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,232,unique,"Just asked him for $1,000. Lets see what he say.","I just asked him for $1,000. Let’s see what he says.","I just axed him for $1,000. Let’s see what he say.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T18:29:30.300Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,233,unique,I'm not even out there tho people only know me from being from choppy city not for being a Thot,"I am not even out there, though; people only know me for being from Choppy City, not for being a promiscuous woman.","I ain't even out there though; folks only know me for being from Choppy City, not for being no hoe.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:31:14.886Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,234,unique,"But on a lighter note, today's dinner was Baked Turkey Drums in Gravy, Black eyed peas, Rice & Hot Water CornBread. Yes.","But on a lighter note, today's dinner was baked turkey drumsticks in gravy, black-eyed peas, rice, and hot water cornbread. Yes.","But on a lighter note, today dinner was baked turkey drumsticks in gravy, black eyed peas, rice, and hot water cornbread. Yes indeed.",,,same_meaning,yes,,somewhat_natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:32:44.513Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,235,unique,Soo tired of this broke shit that I'm really boutta do some stipid shit,I am so tired of being broke that I am really about to do something stupid.,I'm so tired of being broke I'm really finna do sumthin stupid.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T18:34:32.158Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,236,unique,so I'll be watching America's Got Talent nxt Tuesday to see if VSUGC will show up,So I'll be watching America's Got Talent next Tuesday to see if VSUGC will show up.,So I’mma be watching America’s Got Talent next Tuesday to see if VSUGC gon show up.,,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T18:35:34.796Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,237,unique,"I just seen a video of my ex , I was ctfu",I just saw a video of my ex; I was cracking up.,I just seen a video of my ex; I was weak.,,,same_meaning,yes,,natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:36:05.465Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,238,unique,Damn man idk if I wanna go to college nd play ball or go to the army,"Man, I don't know if I want to go to college and play sports or join the Army.","Man, ion know if I wanna go to college and play sports or join the Army.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T18:38:06.449Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,239,unique,I Need Something To Balance Out The Fact That Its Hard To Find A Girl When You Talented N Black.,I need something to balance out the fact that it’s hard to find a girl when you're talented and Black.,I need sum'n to balance out the fact that it’s hard to find a girl when you talented and Black.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:39:57.902Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,240,unique,nigga u like nr17 at the movies lol top of the line freak lol,"Man, you are like an NC-17 movie at the theater, lol; you are a top-of-the-line freak, lol.","Man, you like a NC-17 movie at the theater lol you a top of the line freak lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:43:28.793Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,241,unique,": yess greedy ass !""lol walk her n make her buy you sumthm","Yes, you greedy person! Lol, walk with her and make her buy you something.","Yeah, you greedy! Lol, walk with her and make her buy you sumthin.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T19:37:57.982Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,242,unique,I work 3 2 11 2night but im off tomoro tho,"I work 3 to 11 tonight, but I'm off tomorrow, though.","I work 3 to 11 tonight, but I off tomorrow tho.",,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T19:39:51.982Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,243,unique,"Women aren't supposed to think like men. Why? Because we're WOMEN. If God wanted us to think like them, he would've made us men.","Women are not supposed to think like men. Why? Because we are WOMEN. If God wanted us to think like them, he would have made us men.","Women ain't posed to think like men. Why? Cause we WOMEN. If God wanted us to think like 'em, he woulda made us men.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T19:42:14.823Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,244,unique,Why she txtn me about another nigga? This nigga my homie !!!,Why is she texting me about another guy? This guy is my friend!,Why she textin me about another guy? This guy my friend!,,,same_meaning,yes,,natural,somewhat_natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:43:55.503Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,245,unique,. Hey sweetie that's a very nice azz u have please keep it up...,"Hey sweetie, that is a very nice butt you have; please keep it up.","Hey sweetie, you got a real nice booty; please keep it up.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:44:39.785Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,246,unique,Gotta get that 90s baby tatted on me this weekend ju.!!,"I have to get that ""90s baby"" tattooed on me this weekend!!","I gotta get that ""90s baby"" tatted on me this weekend!!",,,same_meaning,yes,,somewhat_natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T19:46:33.148Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,247,unique,"this week & next week are big weeks for me , i gotta stay prayed up !",This week and next week are big weeks for me; I have to stay prayerful!,This week and next week big weeks for me; I gotta stay prayerful!,,,same_meaning,yes,,natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T19:47:39.585Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,248,unique,"Faith is that strength, that secret weapon of the soul, which allows us to persevere even when facts seem damning and the truth unbearable.","Faith is that strength, that secret weapon of the soul, which allows us to persevere even when facts seem damning and the truth unbearable.","Faith is that strength, that secret weapon of the soul, that let us keep pushin' even when the facts lookin' bad and the truth unbearable.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T19:48:27.736Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,249,unique,Got damnit mannDon't u lie to me Saturday n tell me we not fukkin off today,"Goddammit, man. Don't you lie to me, Saturday, and tell me we aren't messing around today.","Goddammit, mane. Don't lie to me, Saturday, and tell me we ain't messin round today.",,yes,meaning_changed,yes,"""Don't u lie to me Saturday n tell me we not fukkin off today"" - I believe this is more referencing that you cannot lie to me on Saturday and also tell me today we're not screwing around! 

SAE treats Saturday as a friend, the way it inserts a comma there! Which changes the meaning of the sentence!  As it would've just said ""On Saturday"" if it thought the same as I",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:51:57.209Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,250,unique,can u believe dis bitch ask me ta see my grill,Can you believe this woman asked to see my dental jewelry?,Can you believe this woman asked to see my grill?,,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:53:43.063Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,251,unique,Think Me n Kd fina Tak a Nap Im Tired N dis Nigga Goofy...Lol,I think KD and I are about to take a nap. I'm tired and this guy is being goofy... Lol.,I think me and KD finna take a nap. I'm tired and this man being goofy... Lol.,,,meaning_changed,yes,"""dis Nigga Goofy...Lol"" means more here than the person that's being referred to is a lame person, in terms of their entire value/character as a person, like in this case it's a more friendly way to call them a lame, but it's still not really used in the psotive manny as the term ""is being goofy."" 

It does not equate to the much friendlier portrayal in the SAE version: "" this guy is being goofy"" 
",natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:57:07.715Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,252,unique,I would call my baby but ion feel like talking on the phone #QuaTweet,"I would call my baby, but I don't feel like talking on the phone #QuaTweet",I would call my baby but I don’t feel like talkin on the phone #QuaTweet,,,same_meaning,yes,,natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T19:57:49.014Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,253,unique,If u use a toy Yall might as well just let a real nigga hit it lhh,"If you use a toy, you might as well just let a real man have sex with you, laughing out loud.","If you use a toy, you might as well just let a real nigga fuck you, lol.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T19:58:35.666Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,254,unique,Shay tweet:goodnight twitter im sleepy.....nika:yo ass suppose to went sleep a long time ago smh,"Shay tweeted: ""Goodnight Twitter, I am sleepy."" Nika replied: ""You were supposed to have gone to sleep a long time ago, shaking my head.""","Shay tweeted: ""Goodnight Twitter, I'm sleepy."" Nika replied: ""You been supposed to went to sleep a long time ago, smh.""",yes,yes,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:00:13.221Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,255,unique,I'm so black that you see me every time you turn the tv off . Ctfu. He corny !!!,I am so black that you see me every time you turn the TV off. I'm cracking up. He is so corny!,I’m so black you see me every time you turn the TV off. I’m weak. He so corny!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:01:28.671Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,256,unique,All I want is for my mom to get better and get out the hospital!,All I want is for my mom to get better and get out of the hospital!,All I want is for my mama to get better and get out the hospital!,,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:01:54.404Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,257,unique,I don't care I eats the pussy the ass is a no no zone.....,"I don’t care, I eat pussy, but the ass is a no-go zone.","I don’t care, I eat pussy, but the booty a no go.",,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:02:49.861Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,258,unique,Try not to think about it but mfs steady wann bring it upp,"I try not to think about it, but people constantly want to bring it up.","I try not to think about it, but people stay tryna bring it up.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:03:53.853Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,259,unique,leave it to beaver looking ass hoe better sit the fuck dwn some where,"That woman who looks like she is from ""Leave It to Beaver"" better sit the fuck down somewhere.","That woman look like she from ""Leave It to Beaver"" better go sit the fuck down somewhere.",yes,,meaning_changed,yes,"Major Meaning Change: 

- Original AAE uses the insult to treat it as a direct title, which implies that the tweeter has personal familiarity with at the minimum the existence of the other tweeter!

- The SAE translates it as a detached observation of a stranger!
",natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T20:10:01.988Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,260,unique,Like im getting more and more pissed playing all these games that I dont have the time for.,I am getting more and more angry playing all these games that I do not have time for.,I’m gettin more and more mad playin all these games I don’t got time for.,,,same_meaning,yes,,somewhat_natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:10:49.382Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,261,unique,"he didn't text me back , && I told him I almost died today","He didn't text me back, and I told him I almost died today.",He ain’t text me back and I told him I almost died today.,,,same_meaning,yes,,somewhat_natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:12:06.758Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,262,unique,RELATIONSHIPS COMES WITH PROBLEMS U JUST GOTTA BE PREPARED FOR DEM,RELATIONSHIPS COME WITH PROBLEMS; YOU JUST HAVE TO BE PREPARED FOR THEM.,RELATIONSHIPS COME WIT PROBLEMS; YOU JUST GOTTA BE PREPARED FOR EM.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:13:02.791Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,263,unique,Cooling boutta order food n find a job but i still got my season going :/,"I am relaxing and about to order food and find a job, but my season is still going.","I’m chillin and finna order food and find a job, but my season still goin.",,yes,partly_same_meaning,yes,"""but my season is still going."" does not equate to "" but i still got my season going :/"" 

- the emoji here, and the formatting of ""but I still"" helps to indicate that it's like a sports season they are referring to! The abruptness to start with ""but"" doesn't work here! ",natural,somewhat_natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:17:22.895Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,264,unique,I never wake up no texts by anybody this single shit,Standard American English translation: I never wake up to any texts from anyone; this being single thing is tough.,I don't never wake up to no texts from nobody; this being single thing is rough.,,yes,same_meaning,yes,"- add the ""is tough."" part, but I will assume original AAE had something like that as well but got cut off on my side! ! ",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:18:30.944Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,265,unique,So she is sitting here watching love and hip hop with this bitch she can watch that bullshit at home,So she is sitting here watching Love & Hip Hop with this woman; she can watch that bullshit at home.,So she sitting here watching Love & Hip Hop with this lady; she can watch that bullshit at home.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T20:19:22.215Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,266,unique,"You find something every trip , to say im doing something Or did something , but O well","You find something every time to say I am doing something or did something, but oh well.","You find somethin every time to say I'm doin somethin or did somethin, but oh well.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T20:20:02.745Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,267,unique,"i been fuckin Mary Jane, i knew her when she was virgin Mary.",I have been smoking Mary Jane for a long time; I knew her when she was the Virgin Mary.,I been smokin Mary Jane for a minute; I knew her when she was the Virgin Mary.,,,meaning_changed,no,"Major Meaning Change: 

AAE's ""i been fuckin Mary Jane,"" does not equate to SAE'S ""I have been smoking Mary Jane."" 

AAE is being quite literal as the tweeter is likely referring to ""Mary Jane"" from Spiderman, and making an play on words! 
",natural,somewhat_natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:23:52.526Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,268,unique,WTF frank you got 7 minutes to perform or I'm changing the channel !,"WTF, Frank, you have seven minutes to perform or I'm changing the channel!","WTF, Frank, you got seven minutes to perform or I'm changin' the channel!",yes,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:25:05.361Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,269,unique,LMAO MY MOMMA N DEZ COMPUTER GMES REALLY GTN ON MY NERVES SHE TAWKN SH:)T 2 DA LAP TOP LYKE ITZ GNE SAY SUM BAC! A MESS!,"LMAO, my mother and these computer games are really getting on my nerves. She is talking trash to the laptop as if it is going to say something back! She is a mess!","LMAO, my mama and these computer games really getting on my nerves. She talking shit to the laptop like it's gon' say something back! She a mess!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:26:20.024Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,270,unique,"Lost in the beauty of the memories we had , only the tear that I cry brings me to the sad reality your gone ! RIP CANDIS ,JIGGA , trap","Lost in the beauty of the memories we had, only the tears I cry bring me to the sad reality that you're gone! Rest in peace, Candis, Jigga, and Trap.","Lost in the beauty of the memories we had, only the tears I cry bring me to the sad reality that y’all gone! RIP Candis, Jigga, and Trap.",,,same_meaning,yes,,somewhat_natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:27:20.042Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,271,unique,You got jokes i see and you Tryna be a PIMP,I see that you have jokes and that you are trying to be a smooth talker.,I see you got jokes and you tryna be a smooth talker.,,,meaning_changed,yes,"Major Meaning Change: 
"" Tryna be a PIMP"" does not equate to ""to be a smooth talker."" 

The AAE was more likely referring to the literal occupation of a pimp, while the SAE is making it seem like it's simply a personality trait. ",natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:29:51.256Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,272,unique,Dee fuck w/girl that like to cut his tires Up >>>>,Dee is dating a girl who likes to slash his tires.,Dee dating a girl who like to slash his tires.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:31:18.415Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,273,unique,Now I'm mad.....real mad....hot actually and isn't like being hot !!,"Now I'm mad... really mad... actually, I'm furious, and I don't like being angry!!","Now I’m mad... real mad... actually, I’m heated, and I don't even like bein mad!!",,,partly_same_meaning,yes,"I could BE WRONG, since it WAS cutoff!: 
""isn't like being hot !!"" does not equate to ""I don't like being angry!!"" 

The AAE version said this to more clearly specify that when they were saying that they were ""hot"" as in frustration and then added that line in to more clearly signify that they don't mean hotness in the sense of how attractive they are. ",natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:34:42.194Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,274,unique,man that's if I last n school mfs getting under my skin I'm ready to fight man ill dm you the other shit tho,"Man, that is if I last in school. People are getting under my skin and I’m ready to fight; I’ll DM you the other stuff, though.","Man, that's if I even last in school. People gettin on my nerves and I'm ready to throw hands; I’mma DM you the rest though.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:36:05.482Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,275,unique,It better goddamn it. I need revenge so bad in life. Lol,It had better. I need revenge so badly in life. Lol,It better. I need revenge so bad in life. Lol,,,same_meaning,yes,,somewhat_natural,unnatural_or_imitated,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:37:14.081Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,276,unique,"Btc Cut It Out Yo Nigga Be Boostin He Don't Live What He Talk Lol And Yo Dumb Sucking Ass Think He A,Thug Girl Bye He Won't Kill A,Bug .","Bitch, stop it. Your man is exaggerating; he doesn't live the life he talks about, lol. And you are so foolish to think he is a thug. Girl, please; he wouldn't even kill a bug.","Bitch, stop. Your man capping; he ain’t living what he talking bout, lol. And you goofy for thinking he a thug. Girl, please; he wouldn’t even kill a bug.",,,partly_same_meaning,yes,"The removal of ""Dumb Sucking Ass "" more specifcially the term of ""sucking"" removes an bit of intensity, which reduces emotional intensity, and also reduces the clarity of how the tweeter views the person they are speaking about as someone who's giving constant blowjobs, and within that, showcasing how the tweeter views the person she is talking about as submissive. ",natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T20:40:55.386Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,277,unique,girl Yes I overly excited Sunday is my last day being pregnant!!!,"Girl, yes! I am so excited—Sunday is my last day of being pregnant!!!","Girl, yes! I’m so hype—Sunday my last day being pregnant!!!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T20:41:17.503Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,278,unique,Me shooter n nino just had a real deep talk about alot of shit,"Shooter, Nino, and I just had a really deep talk about a lot of things.","Shooter, Nino, and me just had a real deep talk about a lot of things.",,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:42:15.839Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,279,unique,-Nawl Ain Even Worried Abt Yu iForgot Abt Yu Jux Dat Quick !!,"No, I’m not even worried about you; I forgot about you just that quickly!","Naw, I ain’t even worried ‘bout you; I forgot about you just that quick!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:43:18.573Z
