annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,209,unique,spell check.... U tryna and type pewu on ur phone and c wat pop up,"Spell check... try typing ""pewu"" on your phone and see what pops up.","Spell check... try typing ""pewu"" on yo phone and see what pop up.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T16:27:38.234Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,210,unique,Slob on my knob like corn on the cob check I with me and do yo job !!! Juicy J a savage,Perform oral sex on me like corn on the cob; check in with me and do your job! Juicy J is a savage.,Slob on my knob like corn on the cob; check in with me and do your job! Juicy J a savage.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T16:28:03.951Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,211,unique,"But I can't continue to let u run ova Me , so I gotta say goodbye to u","But I can't continue to let you run over me, so I have to say goodbye to you.","But I can't keep letting you run over me, so I gotta say goodbye to you.",,,meaning_changed,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T16:30:56.940Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,212,unique,Fa u da wanna see me yo friends get all ya time smh,"Since you don't want to see me, your friends get all of your time. SMH.","Since you don't wanna see me, yo friends get all yo time. SMH.",,yes,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T16:33:08.181Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,213,unique,sh damn that buckeyes gone shock the world ..final 4 action ..betta talk to em,"Damn, those Buckeyes are going to shock the world. Final Four action; you had better pay attention to them.","Damn, them Buckeyes gon shock the world. Final Four action; you better pay attention to em.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:34:21.932Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,214,unique,Trinidad James is Nick??? From south Atlanta who played JV basketbal?? Hope these nigga on instagram straight flexing lol,Trinidad James is Nick? From south Atlanta who played JV basketball? I hope these guys on Instagram are just showing off lol.,Trinidad James Nick? From south Atlanta who played JV ball? I hope these niggas on IG just flexin lol.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:36:14.278Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,215,unique,Dustin Is The ONLY Loyal MF ' In MY LIFE. Right Now ! Free My Lil Brutha !,Dustin is the only loyal motherfucker in my life right now! Free my little brother!,Dustin the only loyal mofucka in my life right now! Free my lil brother!,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T16:36:51.170Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,216,unique,Guess Im Bout To Put On Some Clothes And Find Some To Do,I guess I'm about to put on some clothes and find something to do.,I guess I’m finna put on some clothes and find sum to do.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:37:09.821Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,217,unique,Bc was the shit back in 2010 datz wen it wss really poppin,BC was excellent back in 2010; that was when it was really popular.,BC was fire back in 2010; that’s when it was really popping.,,yes,meaning_changed,yes,"Bc could mean because.. ""because that was..""",natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:40:44.536Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,218,unique,chelsea had me rollin when i first called.nliiike whet even?,"Chelsea had me laughing hard when I first called. Like, what even?","Chelsea had me weak when I first called. Like, what even?",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:40:55.823Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,219,unique,"Thankful the second coward bomber was caught. This is a great country that will not be shaken by the hate, evil, and insanity of a few.","I am thankful the second cowardly bomber was caught. This is a great country that will not be shaken by the hate, evil, and insanity of a few.","I'm thankful they caught that second cowardly bomber. This a great country that ain't gon' be shaken by the hate, evil, and insanity of a few.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T16:41:14.757Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,220,unique,"Yeh Mee Too . . I Hope ii Do.. Bhut Shidd , Idk Lol.","Yeah, me too. I hope I do. But honestly, I don't know, lol.",Yeah me too. I hope I do. But honestly ion know lol.,,,same_meaning,yes,,natural,somewhat_natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T16:41:34.338Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,221,unique,.idagf bout nothing you talking about you a rookieee to me (:,I don't care about anything you're talking about; you're a rookie to me. (:,Ion care bout nun you talmbout; you a rookie to me. (:,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T16:41:50.447Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,222,unique,Omg this dunkin donuts right now..I'm in love..it's bringin tears to my eyes,"Oh my God, this Dunkin' Donuts right now... I am in love. It is bringing tears to my eyes.",Omg this Dunkin' Donuts right now... I'm in love. It's bringin tears to my eyes.,,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T16:52:05.884Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,223,unique,Aye who Tryna drink some tea and eat some crumpets wit me,"Hey, who wants to drink some tea and eat some crumpets with me?","Hey, who want to drink some tea and eat some crumpets wit me?",,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T16:52:22.456Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,224,unique,I might not go any wea today the way am felling,"I might not go anywhere today, the way I’m feeling.","I might not go nowhere today, the way I'm feelin.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T16:52:38.838Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,225,unique,Not gonna eat lunch today again so imma just fill out some job apps and do paper work,"I’m not going to eat lunch again today, so I’m just going to fill out some job applications and do paperwork.","I ain’t gon eat lunch again today, so I’m just gon fill out some job applications and do paperwork.",,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T16:52:55.202Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,226,unique,Half way thru my second mixtape process just wanna make sure I'm happy wit the work just like the first one,"I am halfway through the process of my second mixtape; I just want to make sure I am happy with the work, just like I was with the first one.","I’m halfway through my second mixtape; I just wanna make sure I’m happy wit the work, just like I was wit the first one.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-17T16:53:38.089Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,227,unique,Its early. & im dressed. Ima catch something at these parades today ya heard me!,"It's early and I'm dressed. I am going to catch something at these parades today, do you hear me!","It’s early and I’m dressed. I’m gon catch something at these parades today, you hear me!",,,partly_same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T16:58:33.689Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,228,unique,I Ammm !!! That's old . When I was in love and crap !,I am! That’s old. That was back when I was in love and all that!,I am! That’s old. That was way back when I was in love and allat!,,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T16:59:01.329Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,229,unique,Love is war baby you only lose when you don't swing back,"Love is war, baby; you only lose when you don't fight back.","Love is war, baby; you only lose when you don’t fight back.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T16:59:21.588Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,230,unique,Im kinda glad that that thing didnt go through it was prolli drama just waiting to happen,I'm kind of glad that situation didn't go through; it was probably drama just waiting to happen.,I'm lowkey glad that situation ain't go through; it was probably drama just waitin to happen.,,,partly_same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:01:28.006Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,231,unique,Good morning thankn God for waking me and my family up this morning Blessed..,Good morning. I am thanking God for waking me and my family up this morning. I am blessed.,Good morning. I’m thankin God for wakin me and my family up this morning. I’m blessed.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:01:49.270Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,232,unique,Ppl thank I'm crazy I kno wtf b goin on I see alot of shit,People think I'm crazy; I know what the fuck is going on. I see a lot of things.,Folks think I’m crazy; I know what the fuck going on. I see a whole lot.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T17:02:16.109Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,233,unique,"I got a headache"" 0.848 0.004 0.008 0.14 393121951402586112 Wed Oct 23 21:09:11 +0000 2013",I have a headache.,I got a headache.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T17:02:28.702Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,234,unique,": Thankyou bestfriend you the shit to me too. Lhh ""thanks kay <3333","Thank you, best friend; you are the best to me too. Laughing out loud, ""thanks Kay.""","Preciate you, best friend; you the best to me too. Lol, ""thanks Kay.""",,,same_meaning,yes,,natural,unnatural_or_imitated,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T17:03:06.349Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,235,unique,If I lick that spot den u won't act like that,"If I lick that spot, then you won't act like that.","If I lick that spot, you ain't gon act like that.",,,partly_same_meaning,yes,Could be a sexual context,natural,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-17T17:03:38.333Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,236,unique,I wanna go for a drive but I don't have my gate key.,"I want to go for a drive, but I don’t have my gate key.","I wanna go for a drive, but I ain't got my gate key.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-17T17:03:58.524Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,237,unique,I been in the house All day.. It ain't shit to do,I have been in the house all day. There is nothing to do.,I been in the house all day. Ain't nothing to do.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T17:04:09.978Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,238,unique,idk wat made me put that when I was tryna tell u sum else lmao,"I don't know what made me write that when I was trying to tell you something else, lmao.","I don’t know what made me write that when I was tryna tell you sum else, lmao.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:04:31.601Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,239,unique,and I'm Frfr she do be asking me to check guys,And I am being completely serious; she really does ask me to check out guys for her.,And I’m bein dead serious; she really be askin me to check out guys for her.,,,partly_same_meaning,yes,,natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T17:04:55.841Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,240,unique,"LOOK STOP PLAYING RIGHT! YOU KNOW WHERE I BE, JUST COME & SWOOP ME & SEE! A LEMO PLEASE!","Look, stop playing! You know where I am; just come pick me up and see! A lemonade, please!","Look, stop playin! You know where I'm at; just come pick me up and see! A lemonade, please!",,,meaning_changed,yes,Referiing to limo ,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T17:09:09.586Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,241,unique,I never felt this way about someone. But I like it,"I have never felt this way about someone, but I like it.","I ain't never felt this way about nobody, but I’m likin it.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:09:29.408Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,242,unique,Wake up with bruises on me almost everyday like wtf . Somebody beating me in my sleep ?,I wake up with bruises on me almost every day; what is going on? Is someone beating me in my sleep?,I be wakin up with bruises on me almost every day; what’s goin on? Somebody beatin me in my sleep?,,,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T17:10:58.619Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,243,unique,If Beyonce does this good Morehouse Star Spangled Banner transition into Lift Every Voice and sing!,"If Beyonce performs this well—the Morehouse ""Star-Spangled Banner"" transition into ""Lift Every Voice and Sing!""","If Beyonce perform this well—that Morehouse ""Star-Spangled Banner"" transition into ""Lift Every Voice and Sing!""",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T17:11:30.214Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,244,unique,I love messing with Alexis it never gets old lol :D,"I love teasing Alexis; it never gets old, lol. :D","I love messin wit Alexis; it don't never get old, lol. :D",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:52:43.995Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,245,unique,sat down for a lil while came off the bench n dropped 15,"I sat out for a little while, then came off the bench and scored 15 points.","Sat out for a lil minute, then came off the bench and dropped 15.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:53:02.488Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,246,unique,juss nw bouncing back from my surgery I had yesterday..but still in sooo much pain..,"I am just now bouncing back from the surgery I had yesterday, but I am still in so much pain.","I’m just now bouncin back from that surgery I had yesterday, but I’m still in so much pain.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-17T17:57:13.130Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,247,unique,So much love and respect... I will never hold my head down..,There is so much love and respect... I will never hang my head.,It’s so much love and respect... I ain't never gon hang my head.,,,partly_same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T17:57:48.520Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,248,unique,As Salaam Alaikum how can we help our children in public school to stop being funneled into prison.,As Salaam Alaikum. How can we help our children in public schools avoid being funneled into prison?,As Salaam Alaikum. How we can help our kids in public schools avoid gettin funneled into prison?,,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T17:58:20.147Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,249,unique,steriods bitch ass and ord let grandaddy know when u get back in town,"Steroids, you coward, and alright, let Grandfather know when you get back in town.","Steroids, you a coward, and ight, let Granddaddy know when you get back in town.",,yes,partly_same_meaning,yes,,natural,unnatural_or_imitated,negative,toxic_wording_with_toxic_meaning,yes,2026-05-17T17:59:53.465Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,250,unique,My tolerance for weed Is high. I need to slow down. I like when it used to put me to sleep,My tolerance for marijuana is high. I need to slow down. I liked it when it used to put me to sleep.,My tolerance for this weed high. I needa slow down. I liked it when it used to have me sleep.,,,same_meaning,yes,,natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-17T18:01:49.302Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,251,unique,but you've never been to applebees :) can't have it all lmao,"But you have never been to Applebee's :) You can't have it all, lmao.","But you ain't never been to Applebee's :) You can't have it all, lmao.",,yes,partly_same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T18:02:24.464Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,252,unique,Niggas I used to be so close wit I don't even exchange words wit,I do not even exchange words with people I used to be very close with.,I don’t even be talkin to people I used to be real tight with.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T18:02:39.033Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,253,unique,lmaoooooo nah ur hole world lost cause u hve no contacts lol lease i got some of mine,"LMAO, no, your whole world is a lost cause because you have no contacts; at least I have some of mine.","LMAO, nah, your whole world a lost cause cause you ain't got no contacts; at least I still got mine.",,,meaning_changed,yes,referring to friends,natural,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-17T18:03:20.937Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,254,unique,", what timee u comingg cause I wanna buy her sum balloons nd shit",What time are you coming? I want to buy her some balloons and other things.,What time you coming? I’m tryna buy her some balloons and stuff.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T19:15:27.879Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,255,unique,": I wanna dog just so I can feed it some chocolate and see what it do"" Omgg ! Its gone die or get hella sick","""I want a dog just so I can feed it some chocolate and see what it does."" Oh my god! It's going to die or get really sick.","""I want a dog just so I can feed it some chocolate and see what it do."" Oh my god! It's gonna die or get real sick.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T19:17:30.088Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,256,unique,"S/o to all the bitches that sit & collect checks, thats the life ya live smdh",Shout out to all the women who sit and collect checks; that is the life you lead. I am shaking my head.,Shoutout to all the women that sit and collect checks; that’s the life y’all living. SMH.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T19:19:34.590Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,257,unique,bored at work have nothing to do wish I had somebody I can talk to but hit me up on kik me: spoke with mzpurplepassion,"I am bored at work and have nothing to do. I wish I had someone I could talk to, so message me on Kik: mzpurplepassion.","I'm bored at work and ain't got nothin to do. I wish I had somebody to talk to, so hit me on Kik: mzpurplepassion.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T19:21:06.520Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,258,unique,babe you are right someone is watching you and trying to play games on tweeter and trick onyou with women I think I know wh,"Babe, you are right; someone is watching you and trying to play games on Twitter and trick you with women. I think I know who.","Bae, you right; somebody watching you and tryna play games on Twitter and trick you with these women. I think I know who.",,,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T23:19:01.100Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,259,unique,That dude is gay coz he seems tight coz she a woman smh,"That guy is gay because he seems upset because she is a woman, shaking my head.","That man gay cuz he look mad she a woman, smh.",,yes,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T23:19:50.154Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,260,unique,Um tierd of all dis hatin i thank god fuh my patients,I'm tired of all this hating; I thank God for my patience.,I’m tired of all this hatin; I thank God for my patience.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T23:20:05.748Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,261,unique,"Aint tryna fuck , Get Out This the suck a dick house!","I am not trying to have sex; get out. This is the ""suck a dick"" house!","I ain't tryna have no sex; get out. This the ""suck a dick"" house!",,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T23:20:28.467Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,262,unique,LMAO NOTHIN I JUST CAN SENSE THAT FAKENESS....OH YEAH AND THA SLUGS....NOTHIN NEW NOTHIN MAJOR....PAHAHAHA,"LMAO, it’s nothing; I can just sense that fakeness. Oh yeah, and the insults... it’s nothing new or major. Hahaha.","LMAO, it ain’t nothing; I can just sense that fakeness. Oh yeah, and the insults... ain’t nothing new or major. Hahaha.",,,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T23:28:21.413Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,263,unique,Goodnight yall there is no need for me to be up when my King is asleep,"Goodnight, everyone; there is no need for me to be awake while my king is asleep.",Goodnight y’all; ain’t no need for me to be up while my king sleep.,,,partly_same_meaning,yes,referring to partner,somewhat_natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T23:29:18.427Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,264,unique,Ion give a fuck no moe ... It is wat it is !!!,I don't give a fuck anymore... It is what it is!,I don't give a fuck no more... It is what it is!,,,same_meaning,yes,,natural,unnatural_or_imitated,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T23:29:33.836Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,265,unique,I need to drop tht mixtape it's gotta be dope with all this time he's taking,"I need to release that mixtape; it has to be excellent, considering all the time he is taking.",I need to drop that mixtape; it gotta be fire with all the time he takin.,,,partly_same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T23:30:05.572Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,266,unique,Playing These Games Is Blowing Me && Aint No One To Talk To Smh .,"Playing these games is annoying me, and there is no one to talk to. Shaking my head.",Playin these games annoyin me and ain't nobody to talk to. SMH.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T23:31:25.650Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,267,unique,Salute To My DADDY For Showing Me The Right Way To Raise My Kids Later In Life,I salute my father for showing me the right way to raise my children later in life.,Salute to my pops for showin me the right way to raise my kids later in life.,,,partly_same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T23:31:55.716Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,268,unique,And that nigga BETTER have a hood ass excuse as to why he didnt call me yesterday& fall asleep w/ me. OR tell me gn& he loves me..,"And that guy better have a very good excuse for why he didn't call me yesterday and fall asleep on the phone with me, or at least tell me goodnight and that he loves me.","And that man better have a real good excuse why he ain't call me yesterday and fall asleep on the phone with me, or at least tell me goodnight and he love me.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T23:32:25.950Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,269,unique,Man we shOuld've took a pic of JusTin with that hat on,"Man, we should have taken a picture of Justin with that hat on.","Man, we shoulda took a picture of Justin with that hat on.",,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T23:32:59.935Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,270,unique,My girl hate when I got these phones in my hands. I just be networking. It's all about the grind.,My girlfriend hates it when I have these phones in my hands. I am just always networking. It's all about the grind.,My girl hate when I got these phones in my hands. I be networking. It's all bout the grind.,,,meaning_changed,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T03:10:56.799Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,271,unique,lol you too but i knew it was you. I was shocked,"Lol, you were too, but I knew it was you. I was shocked.","Lol, you was too, but I knew it was you. I was shook.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T03:11:34.979Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,272,unique,u didn't tell me u did dat. I love it. Lol,You didn't tell me you did that. I love it. Lol.,You ain't tell me you did dat. I love it lol.,,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T03:12:33.210Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,273,unique,My good morning is when the sub is out .. Fuck tht shit it's still night time till tht bitch wake up ..,My morning starts when the sun is out. Forget that; it's still nighttime until the sun comes up.,My morning start when the sun out. Forget that; it's still nighttime til the sun come up.,,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T03:15:37.563Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,274,unique,Got all the black bicthes mad cause my main bitch vanilla,I have all the Black women angry because my main girlfriend is white.,I got all the Black women mad cause my main girl white.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T03:16:03.139Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,275,unique,Really cant wait till next weekend... Im gettin tatted this weekend and next... Mii g want me to go wit ha next weekend but imma do both!,I really can't wait until next weekend... I'm getting tattooed this weekend and next... My girl wants me to go with her next weekend but I'm going to do both!,I really can't wait till next weekend... I'm gettin tatted this weekend and next... My girl want me to go with her next weekend but I'm gon do both!,,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T03:27:49.970Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,276,unique,Only on twitter to peep out tweets and these #BETAwards tweets..yall silly as hell,I am only on Twitter to check out tweets and these #BETAwards tweets; you all are very funny.,I'm only on Twitter to peep these tweets and these #BETAwards tweets; y'all funny as hell.,,,meaning_changed,no,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T03:30:31.674Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,277,unique,"This dude just told me he had some Beats by TRE"".... It's a cheap pair.","This guy just told me he had some ""Beats by TRE""... It's a cheap pair.","This dude just told me he had some ""Beats by TRE""... them shits fake.",,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T03:32:23.409Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,278,unique,"#NLCgiving its all about you Jesus! I'm living in my overflow, thank you!","#NLCgiving, it is all about you, Jesus! I am living in my overflow; thank you!","#NLCgiving, it’s all about you, Jesus! I’m livin in my overflow; thank you!",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T03:34:28.158Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,279,unique,Ion kno how fake feel so I gotta keep it real,"I don't know what it feels like to be fake, so I have to keep it real.","I don’t know how it feel to be fake, so I gotta keep it real.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T03:36:44.509Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,280,unique,Marcel and Rebekah are a so hot and cold they were all blissful and loving on each other now they back to arguing #TheOriginals,"Marcel and Rebekah are so hot and cold; they were all blissful and affectionate with each other, and now they are back to arguing. #TheOriginals","Marcel and Rebekah stay so hot and cold; they was all lovey-dovey with each other, and now they back to fussin. #TheOriginals",yes,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T03:56:07.402Z
